strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_ma200_filter,p_mean_revert_speed,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_close_vs_bb_pct,p_squeeze_then_expand,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_momentum_filter,p_atr_expansion,p_atr_period,p_multiplier,p_pivot_type,p_target_exit,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_intraday_range,p_range_bound_check,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy,p_vwap_slope_flat
S3_Donchian,hourly,MTLR,126,252,8,4.4633,,,,,,,,,,,,,,,,,,,5.0,3.0,10.0,2.0,1.5,15,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,MTLR,126,252,9,5.0068,,,,,,,,,,,,,,,,,,,5.0,2.0,10.0,2.0,1.0,OFF,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,MTLR,126,252,10,3.8421,,,,,,,,,,,,,,,,,,,5.0,2.5,30.0,2.0,2.0,15,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,MTLR,126,252,11,2.6049,,,,,,,,,,,,,,,,,,,30.0,2.0,10.0,2.0,0.5,OFF,1.0,ON,ON,OFF,,,,,,,,,,,,,,,,
S3_Donchian,hourly,MTLR,126,252,12,2.6566,,,,,,,,,,,,,,,,,,,5.0,3.0,30.0,2.0,0.5,OFF,OFF,ON,OFF,OFF,,,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,0,1.4034,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.0,0.5,OFF,,OFF,ON,OFF,20.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,1,1.4063,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,OFF,OFF,,OFF,OFF,OFF,14.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,2,1.2333,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,2.0,OFF,,OFF,ON,ON,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,3,1.1951,,,,,,,,,,,,,,,,,,,,3.0,20.0,3.0,0.5,OFF,,OFF,ON,ON,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,4,1.4038,,,,,,,,,,,,,,,,,,,,2.5,30.0,3.0,1.0,OFF,,OFF,OFF,ON,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,5,1.4902,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.0,0.5,OFF,,OFF,ON,ON,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,6,1.9409,,,,,,,,,,,,,,,,,,,,2.0,30.0,3.0,1.0,20,,OFF,ON,ON,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,7,1.6403,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.5,OFF,,OFF,OFF,ON,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,8,1.9229,,,,,,,,,,,,,,,,,,,,2.5,5.0,3.0,1.0,OFF,,OFF,ON,OFF,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,9,2.1365,,,,,,,,,,,,,,,,,,,,2.0,5.0,3.0,1.0,25,,OFF,OFF,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,10,2.2856,,,,,,,,,,,,,,,,,,,,2.0,15.0,3.0,1.0,20,,OFF,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,11,2.4553,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.0,OFF,15,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,12,2.3268,,,,,,,,,,,,,,,,,,,,2.0,25.0,2.0,1.5,15,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,13,2.5589,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.5,15,,OFF,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,14,2.2623,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.0,1.0,15,,OFF,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,15,2.2716,,,,,,,,,,,,,,,,,,,,2.5,10.0,2.0,1.0,OFF,,OFF,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,16,1.99,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.0,2.0,15,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,17,2.1122,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.0,1.5,15,,OFF,ON,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,63,504,18,1.9397,,,,,,,,,,,,,,,,,,,,2.0,25.0,2.5,1.5,OFF,,OFF,ON,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,0,1.4034,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.0,0.5,OFF,,OFF,ON,OFF,20.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,1,1.2488,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.5,OFF,,OFF,ON,ON,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,2,1.4055,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,2.0,OFF,,OFF,ON,ON,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,3,1.8619,,,,,,,,,,,,,,,,,,,,2.5,30.0,3.0,1.0,20,,OFF,ON,ON,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,4,1.7741,,,,,,,,,,,,,,,,,,,,2.5,30.0,3.0,1.0,25,,OFF,ON,ON,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,5,2.1236,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.0,OFF,20,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,6,2.3165,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,OFF,20,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,7,2.2623,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.0,1.5,15,,OFF,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,8,1.9598,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.0,2.0,OFF,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,504,9,1.9925,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.5,2.0,OFF,,OFF,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,252,504,0,1.4034,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.0,0.5,OFF,,OFF,ON,OFF,20.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,252,504,1,1.3656,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.5,OFF,,OFF,ON,ON,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,252,504,2,1.9037,,,,,,,,,,,,,,,,,,,,3.0,15.0,3.0,1.0,15,,OFF,ON,OFF,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,252,504,3,2.3268,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.0,1.0,15,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,252,504,4,1.9546,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.0,2.0,15,,OFF,ON,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,0,2.0399,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,0.5,OFF,,OFF,ON,OFF,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,1,2.0703,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,0.5,15,,OFF,ON,OFF,14.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,2,1.8245,,,,,,,,,,,,,,,,,,,,2.5,20.0,2.0,1.0,OFF,,OFF,OFF,ON,25.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,3,1.7687,,,,,,,,,,,,,,,,,,,,2.5,20.0,2.0,2.0,OFF,,OFF,ON,ON,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,4,2.1949,,,,,,,,,,,,,,,,,,,,3.0,25.0,3.0,0.5,OFF,,OFF,OFF,ON,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,5,2.6313,,,,,,,,,,,,,,,,,,,,3.0,30.0,3.0,1.0,OFF,,OFF,OFF,ON,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,6,3.2688,,,,,,,,,,,,,,,,,,,,2.5,15.0,3.0,0.5,15,,OFF,ON,OFF,25.0,2.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,7,2.9882,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,OFF,20,,OFF,OFF,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,8,3.1684,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.0,OFF,20,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,9,2.4811,,,,,,,,,,,,,,,,,,,,2.5,30.0,2.0,2.0,15,,OFF,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,10,1.8861,,,,,,,,,,,,,,,,,,,,3.0,30.0,2.0,1.0,15,,OFF,OFF,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,daily,MTLR,126,252,11,2.2526,,,,,,,,,,,,,,,,,,,,2.0,25.0,2.5,2.0,15,,OFF,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,0,1.1445,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.0,15,,OFF,ON,OFF,25.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,1,1.368,,,,,,,,,,,,,,,,,,,,2.5,10.0,2.0,2.0,15,,OFF,ON,OFF,25.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,2,1.4172,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,1.0,15,,ON,ON,ON,10.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,3,1.3999,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,0.5,15,,ON,ON,ON,25.0,4.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,4,1.4952,,,,,,,,,,,,,,,,,,,,2.0,10.0,2.0,2.0,OFF,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,5,1.6667,,,,,,,,,,,,,,,,,,,,3.0,10.0,2.0,1.0,OFF,,ON,OFF,OFF,7.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,6,1.6719,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,1.0,15,,ON,ON,OFF,7.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,7,1.7364,,,,,,,,,,,,,,,,,,,,2.5,5.0,3.0,1.0,15,,OFF,OFF,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,8,1.6937,,,,,,,,,,,,,,,,,,,,2.0,10.0,2.0,2.0,OFF,,OFF,OFF,OFF,7.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,9,2.271,,,,,,,,,,,,,,,,,,,,2.5,5.0,3.0,1.0,15,,OFF,OFF,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,10,2.191,,,,,,,,,,,,,,,,,,,,2.5,5.0,3.0,1.0,15,,ON,OFF,OFF,10.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,11,2.1968,,,,,,,,,,,,,,,,,,,,3.0,5.0,3.0,OFF,OFF,,ON,ON,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,12,2.394,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.5,1.5,OFF,,OFF,ON,OFF,7.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,13,2.8629,,,,,,,,,,,,,,,,,,,,3.0,10.0,2.0,1.5,OFF,,OFF,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,14,3.2815,,,,,,,,,,,,,,,,,,,,2.5,15.0,2.0,1.5,OFF,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,15,3.1934,,,,,,,,,,,,,,,,,,,,3.0,15.0,2.0,1.5,OFF,,ON,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,16,3.1181,,,,,,,,,,,,,,,,,,,,2.5,5.0,2.0,2.0,OFF,,ON,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,17,3.0722,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.0,2.0,OFF,,ON,ON,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,18,3.2013,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.0,OFF,OFF,,ON,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,19,3.0456,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,OFF,OFF,,ON,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,63,504,20,3.2303,,,,,,,,,,,,,,,,,,,,3.0,3.0,2.0,1.5,OFF,,ON,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,0,1.1445,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.0,15,,OFF,ON,OFF,25.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,1,1.3857,,,,,,,,,,,,,,,,,,,,3.0,20.0,2.0,0.5,OFF,,ON,ON,ON,20.0,3.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,2,1.7689,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,1.0,OFF,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,3,1.6295,,,,,,,,,,,,,,,,,,,,3.0,10.0,2.5,1.5,20,,ON,ON,OFF,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,4,1.7374,,,,,,,,,,,,,,,,,,,,2.0,15.0,2.5,OFF,20,,ON,ON,OFF,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,5,2.2537,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.5,1.5,OFF,,OFF,ON,OFF,7.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,6,2.5495,,,,,,,,,,,,,,,,,,,,2.5,15.0,2.5,OFF,15,,ON,ON,OFF,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,7,3.3111,,,,,,,,,,,,,,,,,,,,2.0,10.0,2.0,2.0,OFF,,OFF,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,8,2.8914,,,,,,,,,,,,,,,,,,,,2.0,15.0,2.0,1.0,OFF,,ON,OFF,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,9,3.0316,,,,,,,,,,,,,,,,,,,,2.0,15.0,2.0,1.0,OFF,,ON,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,504,10,2.8585,,,,,,,,,,,,,,,,,,,,2.5,25.0,2.0,OFF,OFF,,ON,OFF,OFF,14.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,252,504,0,1.1445,,,,,,,,,,,,,,,,,,,,2.0,30.0,2.0,1.0,15,,OFF,ON,OFF,25.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,252,504,1,1.4435,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,1.5,15,,OFF,OFF,OFF,20.0,4.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,252,504,2,1.745,,,,,,,,,,,,,,,,,,,,2.5,5.0,2.0,1.5,OFF,,OFF,ON,OFF,7.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,252,504,3,2.5771,,,,,,,,,,,,,,,,,,,,2.5,15.0,2.5,1.5,15,,ON,ON,OFF,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,252,504,4,2.9535,,,,,,,,,,,,,,,,,,,,2.0,25.0,2.0,2.0,OFF,,ON,ON,OFF,25.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,252,504,5,3.1843,,,,,,,,,,,,,,,,,,,,2.0,5.0,2.0,1.5,OFF,,ON,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,0,2.1148,,,,,,,,,,,,,,,,,,,,3.0,25.0,2.5,1.5,25,,OFF,ON,OFF,25.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,1,1.7634,,,,,,,,,,,,,,,,,,,,2.0,20.0,2.5,0.5,15,,ON,ON,ON,14.0,3.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,2,2.2786,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,1.0,15,,ON,ON,ON,10.0,3.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,3,2.7012,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,0.5,25,,ON,ON,OFF,10.0,3.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,4,2.5846,,,,,,,,,,,,,,,,,,,,2.0,10.0,2.0,2.0,OFF,,OFF,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,5,2.8317,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.5,1.5,OFF,,OFF,ON,OFF,7.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,6,2.2161,,,,,,,,,,,,,,,,,,,,3.0,10.0,3.0,1.0,20,,ON,ON,OFF,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,7,2.8834,,,,,,,,,,,,,,,,,,,,2.5,5.0,3.0,1.5,OFF,,OFF,ON,OFF,20.0,2.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,8,3.7201,,,,,,,,,,,,,,,,,,,,2.0,15.0,2.0,1.0,15,,ON,ON,OFF,10.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,9,4.0992,,,,,,,,,,,,,,,,,,,,2.0,15.0,2.5,OFF,OFF,,ON,ON,OFF,7.0,1.5,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,10,3.498,,,,,,,,,,,,,,,,,,,,2.0,25.0,3.0,0.5,OFF,,ON,OFF,OFF,10.0,4.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,11,3.3272,,,,,,,,,,,,,,,,,,,,3.0,30.0,3.0,1.0,OFF,,ON,OFF,OFF,14.0,5.0,,,,,,,,,,,,,,
S4_Supertrend,hourly,MTLR,126,252,12,3.5981,,,,,,,,,,,,,,,,,,,,3.0,5.0,2.0,1.5,OFF,,ON,ON,OFF,20.0,1.5,,,,,,,,,,,,,,
S5_PivotPoints,daily,MTLR,63,504,0,2.08,,,,15.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,woodie,mid_SR,35,20,0.5,OFF,0.9,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,1,1.454,,,,5.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,OFF,OFF,OFF,OFF,OFF,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,2,1.577,,,,15.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,30,OFF,OFF,0.01,OFF,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,3,1.6054,,,,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,OFF,20,0.3,OFF,0.9,ON,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,4,1.9127,,,,10.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,mid_SR,25,OFF,0.5,OFF,1.0,ON,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,5,1.8443,,,,15.0,1.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,pivot,35,15,0.5,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,6,1.5619,,,,15.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,woodie,opposite_SR,35,15,OFF,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,7,1.5619,,,,10.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,classic,opposite_SR,35,15,OFF,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,8,1.6313,,,,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,35,15,OFF,0.005,0.8,OFF,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,9,1.877,,,,15.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,25,15,0.3,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,10,1.264,,,,8.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,25,20,0.15,OFF,OFF,ON,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,11,1.3206,,,,15.0,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,15,0.5,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,12,1.5443,,,,10.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,35,OFF,0.5,0.005,OFF,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,13,1.4205,,,,15.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,25,OFF,0.5,0.005,OFF,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,63,504,14,1.4527,,,,15.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,classic,opposite_SR,30,OFF,0.5,0.01,0.9,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,15,1.3715,,,,15.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,OFF,OFF,OFF,0.005,0.9,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,16,1.4559,,,,5.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,25,OFF,OFF,0.005,0.9,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,17,1.6749,,,,8.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,pivot,25,25,OFF,0.02,OFF,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,63,504,18,1.895,,,,15.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,30,OFF,0.5,0.01,1.0,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,126,504,0,2.08,,,,15.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,woodie,mid_SR,35,20,0.5,OFF,0.9,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,126,504,1,1.7213,,,,8.0,2.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,opposite_SR,25,OFF,OFF,0.01,OFF,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,126,504,2,1.6659,,,,8.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,30,25,0.2,OFF,0.9,ON,ON,,,,,
S5_PivotPoints,daily,MTLR,126,504,3,1.5619,,,,15.0,1.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,woodie,opposite_SR,30,15,0.15,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,126,504,4,1.877,,,,8.0,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,opposite_SR,35,15,0.4,OFF,0.8,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,126,504,5,1.3439,,,,8.0,0.75,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,pivot,30,20,0.2,OFF,1.0,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,126,504,6,1.4205,,,,15.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,25,OFF,0.5,0.005,OFF,ON,ON,,,,,
S5_PivotPoints,daily,MTLR,126,504,7,1.4527,,,,5.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,classic,opposite_SR,35,OFF,0.5,0.01,0.9,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,126,504,8,1.4857,,,,5.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,classic,opposite_SR,30,OFF,OFF,0.01,0.9,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,126,504,9,1.7786,,,,8.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,fibonacci,mid_SR,OFF,25,OFF,0.02,OFF,ON,OFF,,,,,
S5_PivotPoints,daily,MTLR,252,504,0,2.08,,,,15.0,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,woodie,mid_SR,35,20,0.5,OFF,0.9,OFF,ON,,,,,
S5_PivotPoints,daily,MTLR,252,504,1,1.9127,,,,10.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,camarilla,mid_SR,25,OFF,0.5,OFF,1.0,ON,ON,,,,,
