strategy,timeframe,ticker,recalib_freq,train_window,recalib_idx,sharpe_train,p_ma_window,p_z_entry,p_z_exit,p_max_hold,p_sl_mult,p_tp_mult,p_rsi_thresh,p_vol_regime,p_consec_candles,p_vol_exhaustion,p_bb_window,p_bb_std,p_bw_percentile,p_rsi_divergence,p_dc_window,p_initial_sl_mult,p_trail_n,p_trail_atr_mult,p_breakeven_thresh,p_adx_thresh,p_vol_confirm,p_daily_ma_confirm,p_atr_period,p_multiplier,p_pivot_type,p_adx_exit_thresh,p_adx_entry_thresh,p_bb_squeeze_pctl,p_flat_ma_slope,p_vol_compression,p_vwap_window,p_dev_mult,p_exit_mult,p_hurst_proxy
S3_Donchian,daily,PHOR,63,252,14,0.7082,,,,,,,,,,,,,,,10.0,2.5,25.0,2.0,1.0,20,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,15,1.5431,,,,,,,,,,,,,,,30.0,2.0,25.0,2.5,1.0,15,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,16,1.8457,,,,,,,,,,,,,,,25.0,2.0,10.0,2.5,1.0,25,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,17,2.384,,,,,,,,,,,,,,,25.0,3.0,20.0,3.0,1.0,25,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,18,1.9218,,,,,,,,,,,,,,,25.0,3.0,10.0,3.0,1.0,25,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,19,1.6813,,,,,,,,,,,,,,,25.0,3.0,15.0,2.0,2.0,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,20,1.5335,,,,,,,,,,,,,,,30.0,3.0,10.0,2.5,1.0,20,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,21,0.6298,,,,,,,,,,,,,,,25.0,2.0,20.0,3.0,1.5,25,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,252,22,1.37,,,,,,,,,,,,,,,10.0,2.5,15.0,2.5,1.5,25,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,0,1.7441,,,,,,,,,,,,,,,15.0,3.0,10.0,3.0,2.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,1,1.553,,,,,,,,,,,,,,,15.0,3.0,10.0,3.0,2.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,2,1.3085,,,,,,,,,,,,,,,15.0,3.0,15.0,2.5,1.5,20,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,3,1.1839,,,,,,,,,,,,,,,15.0,2.5,15.0,3.0,2.0,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,4,1.2183,,,,,,,,,,,,,,,15.0,2.5,10.0,2.5,1.5,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,5,1.0644,,,,,,,,,,,,,,,15.0,2.5,10.0,2.5,1.5,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,6,0.8219,,,,,,,,,,,,,,,15.0,3.0,10.0,2.5,1.5,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,7,0.6451,,,,,,,,,,,,,,,15.0,2.5,15.0,3.0,2.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,8,0.6875,,,,,,,,,,,,,,,15.0,2.5,20.0,2.5,1.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,9,0.7228,,,,,,,,,,,,,,,15.0,2.0,15.0,2.5,1.5,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,10,0.3248,,,,,,,,,,,,,,,15.0,3.0,10.0,2.5,1.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,11,0.8406,,,,,,,,,,,,,,,15.0,3.0,25.0,2.5,1.0,15,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,12,0.7288,,,,,,,,,,,,,,,25.0,3.0,5.0,2.5,1.0,15,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,13,1.1582,,,,,,,,,,,,,,,30.0,2.5,5.0,2.5,1.0,15,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,14,1.1025,,,,,,,,,,,,,,,30.0,2.5,10.0,2.5,1.0,15,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,15,1.1855,,,,,,,,,,,,,,,30.0,3.0,5.0,2.5,1.0,15,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,16,1.1567,,,,,,,,,,,,,,,25.0,3.0,15.0,3.0,1.0,25,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,17,1.0241,,,,,,,,,,,,,,,25.0,3.0,20.0,3.0,1.0,25,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,63,504,18,1.1631,,,,,,,,,,,,,,,25.0,2.0,20.0,3.0,1.0,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,0,1.2835,,,,,,,,,,,,,,,15.0,2.5,15.0,3.0,1.0,15,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,1,2.1086,,,,,,,,,,,,,,,15.0,3.0,10.0,3.0,2.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,2,2.5034,,,,,,,,,,,,,,,15.0,2.5,5.0,3.0,1.5,15,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,3,1.1077,,,,,,,,,,,,,,,15.0,3.0,10.0,3.0,2.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,4,0.9542,,,,,,,,,,,,,,,15.0,2.0,5.0,2.5,1.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,5,0.7483,,,,,,,,,,,,,,,15.0,3.0,15.0,3.0,1.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,6,0.8479,,,,,,,,,,,,,,,15.0,2.5,5.0,2.0,2.0,OFF,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,7,0.9381,,,,,,,,,,,,,,,10.0,2.5,25.0,2.0,1.5,20,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,8,1.8457,,,,,,,,,,,,,,,25.0,3.0,15.0,3.0,1.0,25,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,9,1.9218,,,,,,,,,,,,,,,25.0,2.0,10.0,3.0,1.0,25,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,10,1.5335,,,,,,,,,,,,,,,30.0,2.5,25.0,2.5,1.0,20,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,252,11,1.37,,,,,,,,,,,,,,,10.0,2.5,15.0,2.5,1.5,25,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,0,1.7441,,,,,,,,,,,,,,,15.0,3.0,10.0,3.0,2.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,1,1.3855,,,,,,,,,,,,,,,15.0,3.0,10.0,3.0,2.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,2,1.2183,,,,,,,,,,,,,,,15.0,2.5,5.0,2.5,1.5,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,3,0.8014,,,,,,,,,,,,,,,15.0,3.0,15.0,2.5,1.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,4,0.6875,,,,,,,,,,,,,,,15.0,2.5,20.0,2.5,1.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,5,0.3248,,,,,,,,,,,,,,,15.0,2.0,10.0,2.5,1.5,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,6,0.702,,,,,,,,,,,,,,,30.0,3.0,10.0,2.5,1.0,15,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,7,1.1571,,,,,,,,,,,,,,,30.0,2.5,5.0,2.5,1.0,15,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,8,1.1567,,,,,,,,,,,,,,,25.0,3.0,15.0,3.0,1.0,25,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,126,504,9,1.1631,,,,,,,,,,,,,,,25.0,2.5,20.0,3.0,1.0,25,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,252,0,1.2835,,,,,,,,,,,,,,,15.0,2.5,15.0,3.0,1.0,15,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,252,1,2.5034,,,,,,,,,,,,,,,15.0,2.5,5.0,3.0,1.5,15,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,252,2,1.0482,,,,,,,,,,,,,,,15.0,2.5,5.0,2.5,1.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,252,3,0.8479,,,,,,,,,,,,,,,20.0,2.0,10.0,2.0,1.5,OFF,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,252,4,1.8457,,,,,,,,,,,,,,,25.0,2.0,20.0,2.5,1.0,25,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,252,5,1.5335,,,,,,,,,,,,,,,30.0,3.0,15.0,2.5,1.5,20,1.2,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,504,0,1.7441,,,,,,,,,,,,,,,15.0,3.0,10.0,3.0,2.0,OFF,OFF,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,504,1,1.2183,,,,,,,,,,,,,,,15.0,3.0,15.0,2.5,1.5,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,504,2,0.7685,,,,,,,,,,,,,,,15.0,2.5,5.0,2.5,1.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,504,3,0.7414,,,,,,,,,,,,,,,20.0,2.5,10.0,2.5,1.0,15,1.0,OFF,,,,,,,,,,,,
S3_Donchian,daily,PHOR,252,504,4,1.1777,,,,,,,,,,,,,,,30.0,3.0,5.0,2.5,1.0,15,1.2,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,0,0.0601,,,,,,,,,,,,,,,30.0,2.0,10.0,3.0,1.5,15,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,1,1.0038,,,,,,,,,,,,,,,20.0,3.0,15.0,2.5,1.5,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,2,0.4512,,,,,,,,,,,,,,,20.0,3.0,5.0,2.0,2.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,3,0.5077,,,,,,,,,,,,,,,25.0,2.5,25.0,2.5,1.0,20,1.2,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,4,0.5235,,,,,,,,,,,,,,,25.0,3.0,15.0,2.5,1.5,OFF,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,5,0.7243,,,,,,,,,,,,,,,10.0,3.0,5.0,3.0,2.0,OFF,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,6,1.0276,,,,,,,,,,,,,,,10.0,3.0,5.0,3.0,1.0,OFF,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,7,2.383,,,,,,,,,,,,,,,10.0,2.5,5.0,2.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,8,2.0907,,,,,,,,,,,,,,,10.0,2.5,10.0,2.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,9,3.0218,,,,,,,,,,,,,,,10.0,3.0,10.0,2.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,10,2.7971,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,11,1.8973,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0,1.0,15,0.8,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,12,2.7048,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0,1.5,20,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,13,1.4186,,,,,,,,,,,,,,,20.0,2.0,5.0,3.0,2.0,15,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,14,1.4346,,,,,,,,,,,,,,,20.0,2.0,5.0,3.0,2.0,25,1.2,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,15,0.8643,,,,,,,,,,,,,,,20.0,3.0,15.0,2.5,1.0,25,1.2,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,16,0.3312,,,,,,,,,,,,,,,10.0,2.0,5.0,2.5,1.0,25,1.2,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,17,0.7642,,,,,,,,,,,,,,,15.0,2.0,10.0,2.5,1.0,25,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,18,0.6114,,,,,,,,,,,,,,,20.0,3.0,25.0,2.0,2.0,25,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,19,0.4844,,,,,,,,,,,,,,,10.0,3.0,25.0,3.0,1.0,OFF,1.2,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,20,0.9181,,,,,,,,,,,,,,,20.0,2.0,25.0,2.0,1.5,25,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,21,0.1608,,,,,,,,,,,,,,,15.0,3.0,5.0,2.0,1.5,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,22,0.8834,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0,2.0,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,23,0.662,,,,,,,,,,,,,,,10.0,2.5,25.0,2.0,1.5,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,252,24,0.4115,,,,,,,,,,,,,,,10.0,3.0,25.0,2.5,1.0,20,1.2,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,0,0.1591,,,,,,,,,,,,,,,15.0,3.0,25.0,3.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,1,0.5049,,,,,,,,,,,,,,,20.0,3.0,15.0,2.5,1.5,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,2,0.2766,,,,,,,,,,,,,,,10.0,2.5,5.0,3.0,2.0,OFF,1.2,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,3,0.8536,,,,,,,,,,,,,,,10.0,2.0,5.0,2.0,1.5,OFF,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,4,0.651,,,,,,,,,,,,,,,15.0,2.5,15.0,2.0,1.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,5,1.8353,,,,,,,,,,,,,,,10.0,2.5,5.0,2.0,1.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,6,1.868,,,,,,,,,,,,,,,10.0,2.0,15.0,2.0,1.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,7,1.8404,,,,,,,,,,,,,,,10.0,2.5,5.0,2.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,8,1.933,,,,,,,,,,,,,,,10.0,2.5,10.0,2.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,9,1.8837,,,,,,,,,,,,,,,10.0,3.0,10.0,2.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,10,1.8086,,,,,,,,,,,,,,,10.0,2.5,10.0,2.0,1.0,OFF,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,11,1.1855,,,,,,,,,,,,,,,10.0,2.5,10.0,3.0,2.0,OFF,0.8,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,12,1.3708,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0,1.5,20,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,13,0.4229,,,,,,,,,,,,,,,10.0,2.0,20.0,2.5,1.5,25,0.8,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,14,0.0306,,,,,,,,,,,,,,,25.0,2.0,5.0,3.0,2.0,25,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,15,0.0361,,,,,,,,,,,,,,,15.0,2.0,10.0,2.5,1.5,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,16,0.5335,,,,,,,,,,,,,,,15.0,2.0,10.0,2.0,2.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,17,0.1826,,,,,,,,,,,,,,,15.0,2.0,5.0,2.0,2.0,25,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,18,0.3408,,,,,,,,,,,,,,,10.0,2.0,15.0,2.0,1.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,19,0.2927,,,,,,,,,,,,,,,15.0,3.0,5.0,2.0,1.0,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,63,504,20,0.3203,,,,,,,,,,,,,,,15.0,3.0,10.0,2.0,1.5,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,0,0.0601,,,,,,,,,,,,,,,30.0,2.0,10.0,3.0,1.5,15,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,1,0.4763,,,,,,,,,,,,,,,20.0,2.5,20.0,3.0,1.5,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,2,0.742,,,,,,,,,,,,,,,10.0,2.5,5.0,3.0,2.0,OFF,1.2,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,3,0.9165,,,,,,,,,,,,,,,10.0,2.0,5.0,2.5,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,4,1.7511,,,,,,,,,,,,,,,15.0,2.5,15.0,2.0,1.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,5,2.8158,,,,,,,,,,,,,,,10.0,2.5,10.0,2.0,1.5,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,6,2.5999,,,,,,,,,,,,,,,10.0,2.5,20.0,2.0,1.0,20,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,7,1.3705,,,,,,,,,,,,,,,20.0,3.0,10.0,3.0,2.0,20,1.2,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,8,0.5225,,,,,,,,,,,,,,,10.0,2.0,10.0,2.5,1.0,25,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,9,0.5178,,,,,,,,,,,,,,,15.0,2.5,10.0,2.0,1.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,10,0.8782,,,,,,,,,,,,,,,20.0,3.0,25.0,2.0,2.0,25,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,11,0.9595,,,,,,,,,,,,,,,10.0,3.0,15.0,2.0,2.0,25,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,252,12,0.3885,,,,,,,,,,,,,,,30.0,3.0,5.0,2.5,1.0,20,OFF,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,0,0.1591,,,,,,,,,,,,,,,15.0,3.0,25.0,3.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,1,0.2845,,,,,,,,,,,,,,,10.0,3.0,5.0,3.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,2,0.7856,,,,,,,,,,,,,,,10.0,3.0,10.0,2.0,2.0,OFF,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,3,1.7148,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0,1.0,20,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,4,1.6994,,,,,,,,,,,,,,,10.0,2.0,20.0,2.0,1.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,5,1.6835,,,,,,,,,,,,,,,15.0,2.0,15.0,2.0,1.0,OFF,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,6,1.3031,,,,,,,,,,,,,,,10.0,2.0,10.0,2.0,2.0,20,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,7,-1.0707,,,,,,,,,,,,,,,20.0,2.5,20.0,2.5,1.5,20,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,8,0.5335,,,,,,,,,,,,,,,15.0,2.0,10.0,2.0,2.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,9,0.3593,,,,,,,,,,,,,,,10.0,2.5,15.0,2.0,2.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,126,504,10,0.1725,,,,,,,,,,,,,,,30.0,2.5,5.0,3.0,1.5,OFF,1.2,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,252,0,0.0601,,,,,,,,,,,,,,,30.0,2.0,10.0,3.0,1.5,15,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,252,1,0.7793,,,,,,,,,,,,,,,10.0,3.0,5.0,3.0,2.0,OFF,1.2,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,252,2,1.7772,,,,,,,,,,,,,,,10.0,3.0,10.0,2.0,2.0,OFF,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,252,3,2.6921,,,,,,,,,,,,,,,10.0,3.0,20.0,2.0,1.5,20,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,252,4,0.225,,,,,,,,,,,,,,,15.0,3.0,15.0,2.0,1.5,25,0.8,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,252,5,0.8022,,,,,,,,,,,,,,,15.0,2.0,15.0,2.0,2.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,252,6,0.5061,,,,,,,,,,,,,,,10.0,2.5,25.0,2.0,1.5,OFF,1.2,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,504,0,0.1591,,,,,,,,,,,,,,,15.0,3.0,25.0,3.0,2.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,504,1,0.8979,,,,,,,,,,,,,,,10.0,2.5,10.0,2.0,1.5,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,504,2,1.6994,,,,,,,,,,,,,,,10.0,3.0,20.0,2.0,1.0,OFF,OFF,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,504,3,1.298,,,,,,,,,,,,,,,10.0,3.0,20.0,2.0,1.5,20,1.0,OFF,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,504,4,0.5335,,,,,,,,,,,,,,,15.0,2.0,15.0,2.0,2.0,25,1.0,ON,,,,,,,,,,,,
S3_Donchian,hourly,PHOR,252,504,5,0.1227,,,,,,,,,,,,,,,30.0,3.0,25.0,2.0,2.0,OFF,1.2,OFF,,,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,0,2.1743,,,,,,,,,,,,,,,,2.5,25.0,2.5,1.5,20,,OFF,10.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,1,2.2737,,,,,,,,,,,,,,,,3.0,20.0,2.0,2.0,20,,OFF,10.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,2,2.1606,,,,,,,,,,,,,,,,2.0,15.0,2.5,1.5,20,,OFF,10.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,3,2.0558,,,,,,,,,,,,,,,,2.5,25.0,3.0,1.5,20,,OFF,14.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,4,2.22,,,,,,,,,,,,,,,,3.0,15.0,3.0,2.0,20,,OFF,10.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,5,1.2878,,,,,,,,,,,,,,,,3.0,10.0,3.0,2.0,25,,OFF,10.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,6,1.5975,,,,,,,,,,,,,,,,2.0,15.0,2.0,2.0,20,,OFF,20.0,3.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,7,1.4798,,,,,,,,,,,,,,,,2.0,5.0,2.0,1.5,25,,OFF,20.0,4.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,8,1.4798,,,,,,,,,,,,,,,,2.0,15.0,2.0,1.5,25,,OFF,20.0,4.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,9,1.6547,,,,,,,,,,,,,,,,2.5,25.0,2.0,2.0,25,,OFF,20.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,10,1.4194,,,,,,,,,,,,,,,,2.5,5.0,3.0,2.0,25,,OFF,20.0,3.5,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,11,1.4344,,,,,,,,,,,,,,,,2.0,5.0,2.0,1.0,OFF,,OFF,10.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,12,1.5042,,,,,,,,,,,,,,,,2.5,25.0,2.0,1.0,20,,OFF,20.0,2.0,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,13,1.4741,,,,,,,,,,,,,,,,2.0,25.0,2.0,1.0,20,,OFF,14.0,2.5,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,14,1.4741,,,,,,,,,,,,,,,,2.5,25.0,2.0,1.0,20,,OFF,14.0,2.5,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,15,1.2911,,,,,,,,,,,,,,,,3.0,15.0,2.5,1.5,15,,OFF,14.0,2.5,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,16,0.6458,,,,,,,,,,,,,,,,3.0,5.0,2.5,1.5,15,,OFF,14.0,2.5,,,,,,,,,,
S4_Supertrend,daily,PHOR,63,252,17,1.1139,,,,,,,,,,,,,,,,2.5,25.0,2.5,2.0,OFF,,OFF,10.0,2.0,,,,,,,,,,
