sharpe,ann_ret_pct,ann_vol_pct,max_dd_pct,exposure_pct,n_trades,trades_per_yr,win_rate_pct,year,approach,strategy,timeframe,ticker
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,hourly,AFLT
1.0529,1.36,1.29,-0.43,0.28,1,0.8,100.0,2025,D,S2_Bollinger,hourly,AFLT
0.4062,7.29,17.94,-20.59,33.6,21,21.2,33.3,2020,A,S3_Donchian,hourly,AFLT
-0.9345,-11.05,11.83,-13.96,32.85,20,19.8,35.0,2021,A,S3_Donchian,hourly,AFLT
1.2191,79.9,65.54,-35.49,33.3,17,18.5,35.3,2022,A,S3_Donchian,hourly,AFLT
-0.2229,-3.33,14.93,-13.17,28.3,20,19.8,35.0,2023,A,S3_Donchian,hourly,AFLT
-0.8074,-16.41,20.33,-24.95,30.99,25,24.6,32.0,2024,A,S3_Donchian,hourly,AFLT
-0.3409,-6.49,19.05,-22.85,35.49,33,26.2,33.3,2025,A,S3_Donchian,hourly,AFLT
1.143,17.97,15.72,-18.01,3.03,15,16.3,53.3,2022,B,S3_Donchian,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S3_Donchian,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S3_Donchian,hourly,AFLT
-2.469,-24.74,10.02,-34.05,14.04,49,38.9,22.4,2025,B,S3_Donchian,hourly,AFLT
1.3627,87.29,64.05,-30.26,15.33,12,13.1,50.0,2022,C,S3_Donchian,hourly,AFLT
0.6031,8.4,13.93,-8.84,19.82,13,12.9,46.2,2023,C,S3_Donchian,hourly,AFLT
-0.261,-3.96,15.17,-15.16,13.73,13,12.8,46.2,2024,C,S3_Donchian,hourly,AFLT
0.6579,10.15,15.43,-13.14,14.14,12,9.5,50.0,2025,C,S3_Donchian,hourly,AFLT
1.4182,92.15,64.97,-35.23,33.01,17,18.5,35.3,2022,D,S3_Donchian,hourly,AFLT
-0.2229,-3.33,14.93,-13.17,28.3,20,19.8,35.0,2023,D,S3_Donchian,hourly,AFLT
-0.8074,-16.41,20.33,-24.95,30.99,25,24.6,32.0,2024,D,S3_Donchian,hourly,AFLT
-0.3409,-6.49,19.05,-22.85,35.49,33,26.2,33.3,2025,D,S3_Donchian,hourly,AFLT
0.5553,6.73,12.12,-11.23,19.02,12,12.1,50.0,2020,A,S4_Supertrend,hourly,AFLT
-1.9063,-15.74,8.26,-20.23,18.47,17,16.8,23.5,2021,A,S4_Supertrend,hourly,AFLT
1.097,69.65,63.49,-27.66,25.18,16,17.4,37.5,2022,A,S4_Supertrend,hourly,AFLT
-0.3375,-4.04,11.96,-15.61,18.46,14,13.9,42.9,2023,A,S4_Supertrend,hourly,AFLT
-0.3348,-5.28,15.77,-17.38,19.04,17,16.8,29.4,2024,A,S4_Supertrend,hourly,AFLT
0.3781,6.42,16.99,-16.24,24.57,22,17.5,40.9,2025,A,S4_Supertrend,hourly,AFLT
1.7744,17.12,9.65,-6.8,3.99,13,14.2,61.5,2022,B,S4_Supertrend,hourly,AFLT
-2.3429,-10.76,4.59,-10.85,1.4,9,8.9,0.0,2023,B,S4_Supertrend,hourly,AFLT
0.3097,2.61,8.41,-6.74,5.08,14,13.8,21.4,2024,B,S4_Supertrend,hourly,AFLT
-0.4864,-4.46,9.18,-15.03,9.14,20,15.9,40.0,2025,B,S4_Supertrend,hourly,AFLT
1.2934,81.41,62.94,-27.66,17.54,12,13.1,50.0,2022,C,S4_Supertrend,hourly,AFLT
0.18,1.97,10.96,-7.04,13.39,10,9.9,60.0,2023,C,S4_Supertrend,hourly,AFLT
0.034,0.47,13.86,-15.55,14.52,15,14.8,33.3,2024,C,S4_Supertrend,hourly,AFLT
1.3961,20.19,14.46,-8.22,10.96,16,12.7,62.5,2025,C,S4_Supertrend,hourly,AFLT
1.3019,81.9,62.91,-27.66,24.89,16,17.4,37.5,2022,D,S4_Supertrend,hourly,AFLT
-0.3375,-4.04,11.96,-15.61,18.46,14,13.9,42.9,2023,D,S4_Supertrend,hourly,AFLT
-0.3348,-5.28,15.77,-17.38,19.04,17,16.8,29.4,2024,D,S4_Supertrend,hourly,AFLT
0.3781,6.42,16.99,-16.24,24.57,22,17.5,40.9,2025,D,S4_Supertrend,hourly,AFLT
-1.6816,-1.69,1.01,-1.68,0.09,1,1.0,0.0,2020,A,S5_PivotPoints,hourly,AFLT
-1.6144,-3.57,2.21,-3.67,1.57,5,4.9,0.0,2021,A,S5_PivotPoints,hourly,AFLT
-1.5718,-1.54,0.98,-1.64,0.38,2,2.2,0.0,2022,A,S5_PivotPoints,hourly,AFLT
-1.2865,-1.9,1.48,-1.92,0.22,1,1.0,0.0,2023,A,S5_PivotPoints,hourly,AFLT
-1.8123,-3.42,1.89,-3.57,0.48,2,2.0,0.0,2024,A,S5_PivotPoints,hourly,AFLT
-0.5295,-2.49,4.71,-6.06,1.96,12,9.5,50.0,2025,A,S5_PivotPoints,hourly,AFLT
-1.2435,-0.67,0.54,-0.74,0.1,2,2.2,0.0,2022,B,S5_PivotPoints,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S5_PivotPoints,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,hourly,AFLT
-0.0995,-0.64,6.46,-7.4,2.07,15,11.9,46.7,2025,B,S5_PivotPoints,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,hourly,AFLT
-3.0084,-4.98,1.66,-4.94,0.67,4,4.0,0.0,2020,A,S6_VWAP,hourly,AFLT
-3.0197,-9.58,3.17,-9.7,2.14,16,15.8,12.5,2021,A,S6_VWAP,hourly,AFLT
-0.5326,-1.29,2.43,-2.66,0.48,4,4.4,25.0,2022,A,S6_VWAP,hourly,AFLT
-4.0168,-12.72,3.17,-12.93,1.71,12,11.9,0.0,2023,A,S6_VWAP,hourly,AFLT
-2.3443,-8.36,3.57,-9.07,0.83,8,7.9,12.5,2024,A,S6_VWAP,hourly,AFLT
-1.3353,-4.65,3.48,-7.42,0.6,10,7.9,20.0,2025,A,S6_VWAP,hourly,AFLT
-1.4133,-1.84,1.3,-1.79,0.29,2,2.2,0.0,2022,B,S6_VWAP,hourly,AFLT
-1.9089,-1.31,0.69,-1.32,0.09,2,2.0,0.0,2023,B,S6_VWAP,hourly,AFLT
-1.2874,-0.48,0.37,-0.49,0.04,1,1.0,0.0,2024,B,S6_VWAP,hourly,AFLT
-1.1465,-1.49,1.3,-1.88,0.07,2,1.6,0.0,2025,B,S6_VWAP,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,AFLT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,AFLT
0.6684,2.29,3.42,-1.5,2.4,1,1.0,100.0,2020,A,S1_MeanRev,daily,ALRS
0.2329,1.14,4.87,-2.52,4.71,3,3.0,66.7,2021,A,S1_MeanRev,daily,ALRS
-0.4363,-3.25,7.45,-10.8,6.84,4,4.3,25.0,2022,A,S1_MeanRev,daily,ALRS
-0.1502,-0.78,5.19,-5.32,6.3,4,4.0,50.0,2023,A,S1_MeanRev,daily,ALRS
-2.0815,-8.1,3.89,-8.23,1.56,2,2.0,0.0,2024,A,S1_MeanRev,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S1_MeanRev,daily,ALRS
1.337,6.5,4.86,-2.61,4.7,4,4.3,75.0,2022,B,S1_MeanRev,daily,ALRS
0.1925,0.97,5.06,-5.01,6.3,4,4.0,50.0,2023,B,S1_MeanRev,daily,ALRS
-1.8666,-5.65,3.03,-5.74,1.17,2,2.0,0.0,2024,B,S1_MeanRev,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S1_MeanRev,daily,ALRS
-0.6163,-4.49,7.28,-11.95,5.98,6,6.5,33.3,2022,C,S1_MeanRev,daily,ALRS
0.3179,1.82,5.71,-6.1,5.13,4,4.3,50.0,2022,D,S1_MeanRev,daily,ALRS
0.3885,1.67,4.31,-2.85,5.12,3,3.0,66.7,2023,D,S1_MeanRev,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S1_MeanRev,daily,ALRS
1.1104,4.54,4.09,-1.5,2.8,1,1.0,100.0,2020,A,S2_Bollinger,daily,ALRS
0.2291,1.73,7.54,-7.27,9.41,4,4.0,50.0,2021,A,S2_Bollinger,daily,ALRS
1.5486,6.07,3.92,-0.5,2.14,1,1.1,100.0,2022,A,S2_Bollinger,daily,ALRS
-1.1461,-2.0,1.75,-2.02,1.97,1,1.0,0.0,2023,A,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,daily,ALRS
1.5486,6.07,3.92,-0.5,2.14,1,1.1,100.0,2022,B,S2_Bollinger,daily,ALRS
-1.3309,-1.22,0.92,-1.23,0.39,1,1.0,0.0,2023,B,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,daily,ALRS
1.5486,6.07,3.92,-0.5,2.14,1,1.1,100.0,2022,D,S2_Bollinger,daily,ALRS
-1.1461,-2.0,1.75,-2.02,1.97,1,1.0,0.0,2023,D,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,daily,ALRS
1.7894,42.61,23.81,-14.8,29.6,6,6.0,66.7,2020,A,S3_Donchian,daily,ALRS
0.3468,8.72,25.14,-18.05,51.76,4,4.0,50.0,2021,A,S3_Donchian,daily,ALRS
1.3249,65.7,49.59,-21.73,75.64,2,2.2,100.0,2022,A,S3_Donchian,daily,ALRS
-0.2844,-5.46,19.21,-19.91,55.12,5,5.0,40.0,2023,A,S3_Donchian,daily,ALRS
0.6015,16.14,26.84,-24.81,65.62,3,3.0,33.3,2024,A,S3_Donchian,daily,ALRS
0.3348,7.83,23.39,-12.42,59.12,4,3.2,75.0,2025,A,S3_Donchian,daily,ALRS
0.5351,6.04,11.28,-11.12,20.09,5,5.4,60.0,2022,B,S3_Donchian,daily,ALRS
1.7316,9.86,5.69,-2.14,3.15,3,3.0,66.7,2023,B,S3_Donchian,daily,ALRS
2.2405,23.83,10.64,-3.18,13.28,6,5.9,100.0,2024,B,S3_Donchian,daily,ALRS
-0.2031,-0.82,4.02,-4.07,0.63,2,1.6,50.0,2025,B,S3_Donchian,daily,ALRS
1.3351,26.64,19.95,-13.62,17.95,11,11.8,63.6,2022,C,S3_Donchian,daily,ALRS
-0.38,-4.8,12.63,-11.26,12.99,13,12.9,38.5,2023,C,S3_Donchian,daily,ALRS
-0.0897,-2.36,26.3,-24.81,55.86,15,14.8,20.0,2024,C,S3_Donchian,daily,ALRS
0.08,1.71,21.44,-16.43,42.14,21,16.6,47.6,2025,C,S3_Donchian,daily,ALRS
1.9851,73.07,36.81,-16.9,70.94,4,4.3,100.0,2022,D,S3_Donchian,daily,ALRS
0.4244,7.29,17.18,-15.19,45.67,6,6.0,33.3,2023,D,S3_Donchian,daily,ALRS
0.6015,16.14,26.84,-24.81,65.62,3,3.0,33.3,2024,D,S3_Donchian,daily,ALRS
0.3348,7.83,23.39,-12.42,59.12,4,3.2,75.0,2025,D,S3_Donchian,daily,ALRS
0.6806,19.14,28.13,-23.38,32.4,1,1.0,100.0,2020,A,S4_Supertrend,daily,ALRS
-0.022,-0.48,21.92,-19.54,36.08,2,2.0,50.0,2021,A,S4_Supertrend,daily,ALRS
1.2715,62.91,49.47,-21.73,69.23,1,1.1,100.0,2022,A,S4_Supertrend,daily,ALRS
0.0825,1.28,15.55,-11.51,38.19,3,3.0,33.3,2023,A,S4_Supertrend,daily,ALRS
1.9523,39.72,20.35,-15.34,41.41,4,3.9,75.0,2024,A,S4_Supertrend,daily,ALRS
-0.3131,-2.19,6.99,-6.64,4.72,1,0.8,0.0,2025,A,S4_Supertrend,daily,ALRS
1.0616,13.5,12.72,-3.1,2.99,2,2.2,100.0,2022,B,S4_Supertrend,daily,ALRS
0.9754,5.41,5.54,-3.24,5.51,4,4.0,25.0,2023,B,S4_Supertrend,daily,ALRS
0.8051,5.57,6.92,-4.04,5.08,4,3.9,50.0,2024,B,S4_Supertrend,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S4_Supertrend,daily,ALRS
1.3351,26.64,19.95,-13.62,17.95,11,11.8,63.6,2022,C,S4_Supertrend,daily,ALRS
1.6048,16.51,10.29,-3.37,16.54,9,8.9,66.7,2023,C,S4_Supertrend,daily,ALRS
1.4979,21.64,14.45,-10.41,23.44,20,19.7,40.0,2024,C,S4_Supertrend,daily,ALRS
-0.2797,-0.81,2.89,-1.51,0.94,2,1.6,50.0,2025,C,S4_Supertrend,daily,ALRS
1.7877,50.77,28.4,-16.3,50.0,5,5.4,80.0,2022,D,S4_Supertrend,daily,ALRS
0.2925,4.16,14.21,-10.29,30.71,3,3.0,33.3,2023,D,S4_Supertrend,daily,ALRS
2.585,48.22,18.65,-11.11,35.16,9,8.9,77.8,2024,D,S4_Supertrend,daily,ALRS
-0.3131,-2.19,6.99,-6.64,4.72,1,0.8,0.0,2025,D,S4_Supertrend,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S6_VWAP,daily,ALRS
0.8435,3.08,3.65,-0.4,1.18,1,1.0,100.0,2021,A,S6_VWAP,daily,ALRS
0.8639,2.75,3.19,-0.46,1.71,2,2.2,50.0,2022,A,S6_VWAP,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S6_VWAP,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S6_VWAP,daily,ALRS
0.4881,1.97,4.04,-2.31,1.89,2,1.6,100.0,2025,A,S6_VWAP,daily,ALRS
0.8639,2.75,3.19,-0.46,1.71,2,2.2,50.0,2022,B,S6_VWAP,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S6_VWAP,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S6_VWAP,daily,ALRS
0.5742,1.47,2.55,-0.54,0.63,1,0.8,100.0,2025,B,S6_VWAP,daily,ALRS
0.8639,2.75,3.19,-0.46,1.71,2,2.2,50.0,2022,D,S6_VWAP,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,daily,ALRS
0.5474,2.08,3.8,-2.31,1.57,2,1.6,100.0,2025,D,S6_VWAP,daily,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S1_MeanRev,hourly,ALRS
0.5557,1.72,3.09,-1.6,1.22,3,3.0,66.7,2021,A,S1_MeanRev,hourly,ALRS
0.1669,0.23,1.38,-0.94,0.24,1,1.1,100.0,2022,A,S1_MeanRev,hourly,ALRS
0.8364,1.96,2.34,-0.35,0.04,1,1.0,100.0,2023,A,S1_MeanRev,hourly,ALRS
-0.9603,-2.63,2.74,-3.92,0.78,4,3.9,25.0,2024,A,S1_MeanRev,hourly,ALRS
0.5145,0.78,1.51,-0.63,0.11,2,1.6,50.0,2025,A,S1_MeanRev,hourly,ALRS
0.1669,0.23,1.38,-0.94,0.24,1,1.1,100.0,2022,B,S1_MeanRev,hourly,ALRS
0.8364,1.96,2.34,-0.35,0.04,1,1.0,100.0,2023,B,S1_MeanRev,hourly,ALRS
-0.722,-0.75,1.03,-1.2,0.26,2,2.0,50.0,2024,B,S1_MeanRev,hourly,ALRS
0.6808,1.0,1.47,-0.35,0.04,1,0.8,100.0,2025,B,S1_MeanRev,hourly,ALRS
0.1669,0.23,1.38,-0.94,0.24,1,1.1,100.0,2022,D,S1_MeanRev,hourly,ALRS
0.8364,1.96,2.34,-0.35,0.04,1,1.0,100.0,2023,D,S1_MeanRev,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S1_MeanRev,hourly,ALRS
0.5145,0.78,1.51,-0.63,0.11,2,1.6,50.0,2025,D,S1_MeanRev,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2020,A,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,A,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,B,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,B,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S2_Bollinger,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S2_Bollinger,hourly,ALRS
-1.5454,-27.6,17.86,-41.35,20.98,22,22.2,27.3,2020,A,S3_Donchian,hourly,ALRS
-0.0864,-1.47,16.99,-26.48,32.98,21,20.8,38.1,2021,A,S3_Donchian,hourly,ALRS
0.8983,59.35,66.07,-50.89,44.74,18,19.6,61.1,2022,A,S3_Donchian,hourly,ALRS
-2.5205,-30.27,12.01,-30.51,21.52,23,22.8,13.0,2023,A,S3_Donchian,hourly,ALRS
-1.2631,-23.88,18.9,-25.27,32.59,21,20.7,33.3,2024,A,S3_Donchian,hourly,ALRS
-0.7575,-10.15,13.4,-22.29,24.68,26,20.6,34.6,2025,A,S3_Donchian,hourly,ALRS
0.9868,14.11,14.3,-11.01,8.99,31,33.8,45.2,2022,B,S3_Donchian,hourly,ALRS
-4.8059,-31.69,6.59,-31.95,5.29,28,27.8,7.1,2023,B,S3_Donchian,hourly,ALRS
-0.6801,-3.25,4.78,-5.7,2.65,11,10.8,18.2,2024,B,S3_Donchian,hourly,ALRS
-0.3522,-2.26,6.41,-8.3,5.36,15,11.9,33.3,2025,B,S3_Donchian,hourly,ALRS
0.8971,58.96,65.72,-50.89,33.3,16,17.4,68.8,2022,C,S3_Donchian,hourly,ALRS
-0.2835,-2.9,10.24,-18.29,13.12,11,10.9,27.3,2023,C,S3_Donchian,hourly,ALRS
-0.4318,-5.98,13.86,-15.37,7.43,10,9.9,20.0,2024,C,S3_Donchian,hourly,ALRS
-0.1045,-0.83,7.93,-8.25,4.34,5,4.0,40.0,2025,C,S3_Donchian,hourly,ALRS
2.5418,72.95,28.7,-15.16,42.38,21,22.9,57.1,2022,D,S3_Donchian,hourly,ALRS
-2.4327,-29.17,11.99,-29.4,20.87,22,21.8,13.6,2023,D,S3_Donchian,hourly,ALRS
-1.2631,-23.88,18.9,-25.27,32.59,21,20.7,33.3,2024,D,S3_Donchian,hourly,ALRS
-0.7575,-10.15,13.4,-22.29,24.68,26,20.6,34.6,2025,D,S3_Donchian,hourly,ALRS
-0.0307,-0.36,11.82,-17.03,12.22,10,10.1,50.0,2020,A,S4_Supertrend,hourly,ALRS
1.1234,13.17,11.72,-11.67,15.34,14,13.8,50.0,2021,A,S4_Supertrend,hourly,ALRS
1.7715,44.53,25.14,-15.06,23.83,13,14.2,61.5,2022,A,S4_Supertrend,hourly,ALRS
-2.4226,-17.52,7.23,-19.63,11.42,13,12.9,23.1,2023,A,S4_Supertrend,hourly,ALRS
-0.8144,-9.48,11.64,-14.47,16.6,10,9.9,30.0,2024,A,S4_Supertrend,hourly,ALRS
-1.1006,-12.7,11.54,-21.1,17.64,20,15.9,35.0,2025,A,S4_Supertrend,hourly,ALRS
1.0618,20.06,18.9,-5.49,1.63,13,14.2,69.2,2022,B,S4_Supertrend,hourly,ALRS
-2.006,-10.45,5.21,-12.19,4.94,13,12.9,30.8,2023,B,S4_Supertrend,hourly,ALRS
-1.8987,-8.61,4.53,-10.54,3.17,10,9.9,20.0,2024,B,S4_Supertrend,hourly,ALRS
-1.2411,-8.54,6.88,-13.56,8.3,20,15.9,40.0,2025,B,S4_Supertrend,hourly,ALRS
2.1629,51.69,23.9,-15.06,18.69,11,12.0,81.8,2022,C,S4_Supertrend,hourly,ALRS
-1.2733,-6.67,5.24,-7.22,6.3,7,6.9,42.9,2023,C,S4_Supertrend,hourly,ALRS
-0.952,-9.26,9.73,-13.28,5.95,8,7.9,12.5,2024,C,S4_Supertrend,hourly,ALRS
-0.4156,-3.1,7.46,-13.05,6.02,9,7.1,33.3,2025,C,S4_Supertrend,hourly,ALRS
2.6736,61.62,23.05,-13.22,23.4,14,15.3,57.1,2022,D,S4_Supertrend,hourly,ALRS
-2.4226,-17.52,7.23,-19.63,11.42,13,12.9,23.1,2023,D,S4_Supertrend,hourly,ALRS
-0.8144,-9.48,11.64,-14.47,16.6,10,9.9,30.0,2024,D,S4_Supertrend,hourly,ALRS
-1.1006,-12.7,11.54,-21.1,17.64,20,15.9,35.0,2025,D,S4_Supertrend,hourly,ALRS
-1.3535,-1.03,0.76,-1.03,0.04,1,1.0,0.0,2020,A,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2021,A,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,A,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,A,S5_PivotPoints,hourly,ALRS
-1.4949,-4.0,2.68,-6.73,0.95,7,5.6,14.3,2025,A,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,B,S5_PivotPoints,hourly,ALRS
0.8364,1.96,2.34,-0.35,0.04,1,1.0,100.0,2023,B,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,B,S5_PivotPoints,hourly,ALRS
-1.4949,-4.0,2.68,-6.73,0.95,7,5.6,14.3,2025,B,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S5_PivotPoints,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S5_PivotPoints,hourly,ALRS
-1.9974,-8.04,4.03,-8.39,1.2,7,7.1,14.3,2020,A,S6_VWAP,hourly,ALRS
-3.0764,-10.09,3.28,-10.52,1.61,11,10.9,9.1,2021,A,S6_VWAP,hourly,ALRS
-1.8808,-7.0,3.72,-6.42,2.07,11,12.0,54.5,2022,A,S6_VWAP,hourly,ALRS
-2.0671,-12.97,6.27,-15.26,2.32,13,12.9,15.4,2023,A,S6_VWAP,hourly,ALRS
-1.4879,-2.22,1.49,-2.5,0.3,3,3.0,0.0,2024,A,S6_VWAP,hourly,ALRS
-2.078,-5.22,2.51,-6.58,1.09,9,7.1,11.1,2025,A,S6_VWAP,hourly,ALRS
-0.3301,-0.25,0.77,-0.4,0.1,1,1.1,0.0,2022,B,S6_VWAP,hourly,ALRS
-1.8256,-8.67,4.75,-8.75,0.7,6,6.0,0.0,2023,B,S6_VWAP,hourly,ALRS
-0.6596,-0.24,0.36,-0.35,0.04,1,1.0,0.0,2024,B,S6_VWAP,hourly,ALRS
-1.1326,-1.1,0.97,-1.51,0.11,2,1.6,0.0,2025,B,S6_VWAP,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,D,S6_VWAP,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2023,D,S6_VWAP,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2024,D,S6_VWAP,hourly,ALRS
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2025,D,S6_VWAP,hourly,ALRS
0.9241,7.92,8.58,-4.55,7.2,6,6.0,66.7,2020,A,S1_MeanRev,daily,MGNT
0.4347,2.82,6.49,-3.41,7.45,7,6.9,57.1,2021,A,S1_MeanRev,daily,MGNT
0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2022,A,S1_MeanRev,daily,MGNT
